Time,open,high,low,close,tick_volume,spread,real_volume,EMA_50_M5,RSI_M5,MACD_M5,MACD_signal_M5,MACD_histogram_M5,Bollinger_upper_M5,Bollinger_lower_M5,target
2024-11-18 04:40:00,1.05414,1.05416,1.05393,1.05399,122,4,0,0.254969046150368,0.0,0.6294763818842427,0.6294763818842427,0.6294763818842427,0.9644576267540984,0.9644576267540984,1
2024-11-20 10:10:00,1.05693,1.05702,1.0565,1.05683,197,3,0,0.3433921851898667,0.0,0.5142412604209353,0.5142412604209353,0.5142412604209353,0.9672515172570003,0.9672515172570003,0
2024-10-30 17:30:00,1.08566,1.08615,1.08565,1.08571,204,4,0,0.8331142627195263,0.0,0.7698856752020439,0.7698856752020439,0.7698856752020439,0.9922174211237603,0.9922174211237603,1
2024-11-27 12:35:00,1.05216,1.05217,1.05183,1.05202,164,4,0,0.19275726412883998,0.0,0.6906144105987204,0.6906144105987204,0.6906144105987204,0.9618132575084858,0.9618132575084858,1
2024-11-22 09:55:00,1.04884,1.04885,1.04856,1.0486,152,4,0,0.12447553270428457,0.0,0.7321771744320202,0.7321771744320202,0.7321771744320202,0.9568868490953112,0.9568868490953112,0
2024-11-19 15:15:00,1.05801,1.05845,1.0576,1.05842,258,4,0,0.3048936132209583,0.0,0.7391417764174107,0.7391417764174107,0.7391417764174107,0.9656895637673032,0.9656895637673032,1
2024-11-19 08:15:00,1.05843,1.05858,1.0584,1.05856,105,4,0,0.3491835861970891,0.0,0.5741227194552104,0.5741227194552104,0.5741227194552104,0.9684130038165661,0.9684130038165661,1
2024-11-25 11:10:00,1.04784,1.04826,1.04777,1.04818,287,4,0,0.11687628066206202,0.0,0.6385152933499814,0.6385152933499814,0.6385152933499814,0.9554179091944818,0.9554179091944818,0
2024-11-14 21:10:00,1.05475,1.05487,1.05452,1.05476,117,4,0,0.28110564059613097,0.0,0.5339794004553325,0.5339794004553325,0.5339794004553325,0.9647898953321109,0.9647898953321109,1
2024-11-06 16:05:00,1.07143,1.07162,1.07123,1.07138,294,4,0,0.5960071898206607,0.0,0.6084275316123031,0.6084275316123031,0.6084275316123031,0.9776326620497235,0.9776326620497235,0
2024-11-08 11:50:00,1.07817,1.07823,1.0772,1.07754,190,4,0,0.7174887825488376,0.0,0.6423694299944204,0.6423694299944204,0.6423694299944204,0.9856513296828711,0.9856513296828711,0
2024-11-26 03:25:00,1.04548,1.04568,1.04518,1.04557,218,4,0,0.11318265230410063,0.0,0.4501284175416779,0.4501284175416779,0.4501284175416779,0.9545579437811587,0.9545579437811587,1
2024-11-01 01:50:00,1.08843,1.08855,1.08837,1.08844,56,4,0,0.9135195923671837,0.0,0.6340493224988492,0.6340493224988492,0.6340493224988492,0.9959034507748202,0.9959034507748202,0
2024-11-01 05:15:00,1.08757,1.08757,1.08752,1.08756,43,1,0,0.9115446828951725,0.0,0.5767644933245195,0.5767644933245195,0.5767644933245195,0.9952618809791887,0.9952618809791887,1
2024-10-30 13:20:00,1.08328,1.08338,1.08322,1.08332,110,4,0,0.8209129735768883,0.0,0.5917780869779714,0.5917780869779714,0.5917780869779714,0.9910314754905555,0.9910314754905555,0
2024-11-12 09:05:00,1.06359,1.0637,1.06337,1.06362,203,3,0,0.44752214473689733,0.0,0.5707141166083289,0.5707141166083289,0.5707141166083289,0.9727510185366794,0.9727510185366794,0
2024-11-18 03:10:00,1.05426,1.05473,1.05422,1.05451,196,4,0,0.2505815136977567,0.0,0.6932484846477034,0.6932484846477034,0.6932484846477034,0.9637288486180373,0.9637288486180373,0
2024-10-30 15:05:00,1.08178,1.08189,1.08146,1.08151,247,4,0,0.8043334600458856,0.0,0.5073553809620011,0.5073553809620011,0.5073553809620011,0.9887547590891511,0.9887547590891511,1
2024-11-13 21:10:00,1.05635,1.05675,1.05627,1.05674,154,4,0,0.3184391722208417,0.0,0.5473377086274094,0.5473377086274094,0.5473377086274094,0.9658299913943028,0.9658299913943028,1
2024-11-12 14:00:00,1.06187,1.06212,1.06181,1.06198,216,4,0,0.41555792165416605,0.0,0.610131139278827,0.610131139278827,0.610131139278827,0.9710665581291636,0.9710665581291636,0
2024-11-21 16:05:00,1.05322,1.05322,1.05238,1.05246,239,4,0,0.2286270862289861,0.0,0.6633612571882708,0.6633612571882708,0.6633612571882708,0.9626245546828579,0.9626245546828579,1
2024-11-11 14:30:00,1.06578,1.06578,1.06536,1.06536,173,3,0,0.5126272394151421,0.0,0.503237926854511,0.503237926854511,0.503237926854511,0.9750613048253528,0.9750613048253528,0
2024-11-08 14:40:00,1.07707,1.07712,1.07665,1.07701,206,4,0,0.7169202073089309,0.0,0.5530262527513168,0.5530262527513168,0.5530262527513168,0.9852190810193466,0.9852190810193466,1
2024-11-26 11:50:00,1.05074,1.05093,1.05019,1.05059,212,4,0,0.1537730391619938,0.0,0.7640288753198988,0.7640288753198988,0.7640288753198988,0.9585181398302532,0.9585181398302532,1
2024-11-11 16:35:00,1.06516,1.06529,1.06456,1.06458,246,4,0,0.483508729422244,0.0,0.5771700975924375,0.5771700975924375,0.5771700975924375,0.9735898682377389,0.9735898682377389,1
2024-11-21 14:30:00,1.05186,1.05215,1.05184,1.05202,152,4,0,0.2232534219459268,0.0,0.600490331841279,0.600490331841279,0.600490331841279,0.9623207061437882,0.9623207061437882,1
2024-11-19 23:45:00,1.05965,1.05969,1.05959,1.0596,28,4,0,0.3512502287133614,0.0,0.6613686362046208,0.6613686362046208,0.6613686362046208,0.9694307206350711,0.9694307206350711,0
2024-11-25 05:05:00,1.0484,1.0484,1.04816,1.04827,131,4,0,0.1310997091659658,0.0,0.6551772245264098,0.6551772245264098,0.6551772245264098,0.9588375337306455,0.9588375337306455,0
2024-11-20 12:35:00,1.05501,1.0551,1.05462,1.05499,219,4,0,0.3072608436007158,0.0,0.49323243049780746,0.49323243049780746,0.49323243049780746,0.9652968787371349,0.9652968787371349,0
2024-10-29 19:25:00,1.0803,1.08047,1.08026,1.08045,170,4,0,0.7528142250917007,0.0,0.6765079380588467,0.6765079380588467,0.6765079380588467,0.9876102742858112,0.9876102742858112,0
2024-11-20 15:40:00,1.05561,1.05571,1.05515,1.05528,230,4,0,0.29056761574689105,0.0,0.6209822586725848,0.6209822586725848,0.6209822586725848,0.9655899647668954,0.9655899647668954,0
2024-11-01 00:45:00,1.08854,1.08854,1.08841,1.08844,40,4,0,0.9090429506448316,0.0,0.6470470886774371,0.6470470886774371,0.6470470886774371,0.9958211235000203,0.9958211235000203,1
2024-10-31 00:35:00,1.08563,1.08564,1.08557,1.08564,45,4,0,0.867398354329378,0.0,0.6013014588159208,0.6013014588159208,0.6013014588159208,0.9933529678266003,0.9933529678266003,1
2024-11-04 03:30:00,1.08844,1.08868,1.08843,1.08868,185,4,0,0.8921150666285591,0.0,0.7118570617007314,0.7118570617007314,0.7118570617007314,0.9943564205889013,0.9943564205889013,1
